Geneid	SRR17869115	SRR17869118	SRR17869121	SRR17869116	SRR17869119	SRR17869122
100042715	0	0	0	0	0	0
100042727	0	0	0	0	0	0
100042740	6	6	6	4	7	5
100042757	23	7	35	21	14	37
100042761	0	0	0	0	0	0
100042773	234	230	131	244	179	177
100042776	0	0	0	0	0	0
100042781	0	0	0	0	0	0
100042782	0	0	0	0	0	0
100042784	15	13	3	7	13	4
100042786	0	0	0	0	0	0
100042802	1	0	1	0	1	0
100042807	38	22	63	66	22	115
100042810	0	0	0	0	0	0
100042814	0	0	0	0	0	0
100042840	0	0	0	0	0	0
100042848	0	0	0	0	0	0
100042849	0	0	0	0	0	0
100042855	0	0	0	0	0	0
100042856	1850	1784	79	1754	1566	68
100042874	0	0	0	0	0	0
100042875	0	0	0	0	0	0
100042880	380	401	357	393	321	514
100042881	0	0	0	0	0	0
100042889	95	152	39	106	107	37
100042891	0	0	0	0	0	0
100042894	0	0	0	0	0	0
100042918	0	1	0	3	2	4
100042921	0	0	0	0	0	0
100042922	0	0	0	0	0	0
100042926	0	4	0	1	0	1
100042927	0	0	0	0	0	0
100042929	0	0	0	0	0	0
100042931	0	0	0	0	0	0
100042939	0	0	0	0	0	0
100042940	13	21	11	31	10	10
100042943	0	0	0	0	0	0
100042944	0	0	0	0	0	0
100042946	0	0	0	0	0	0
100042947	0	0	0	0	0	0
100042948	37	29	52	30	25	41
100042958	4	7	1	5	1	2
100042959	45	44	48	43	39	66
100042964	0	0	0	0	0	0
100042966	0	0	0	0	0	0
100042968	0	0	0	0	0	0
100042971	0	0	0	0	0	0
100042976	0	0	0	0	0	0
100042996	0	0	0	0	0	0
100043002	8	10	13	14	6	15
100043013	0	0	0	0	0	0
100043016	0	0	0	0	0	0
100043019	0	0	0	0	0	0
100043025	0	0	0	0	0	0
100043027	1	0	0	0	0	0
100043029	0	0	0	0	0	0
100043033	0	0	0	0	0	0
100043034	0	0	0	0	0	0
100043037	0	0	0	0	0	0
100043039	3	0	2	2	1	1
100043040	43	51	77	61	42	90
100043043	0	0	0	0	0	0
100043051	0	0	0	0	0	0
100043057	0	0	0	0	0	0
100043058	0	0	0	0	0	0
100043059	3	1	5	2	5	6
100043061	0	0	0	0	0	0
100043067	0	0	0	0	0	0
100043072	0	0	0	0	0	0
100043074	0	1	0	0	0	0
100043079	0	0	0	0	0	0
100043083	0	0	0	0	0	0
100043088	0	0	0	0	0	0
100043092	0	0	0	0	0	0
100043101	0	0	0	0	0	0
100043102	5	7	0	6	6	0
100043103	0	0	0	0	0	0
100043108	0	0	0	0	0	0
100043120	0	0	0	0	0	0
100043121	36	40	33	37	22	53
100043123	7	5	1	6	1	3
100043125	8	2	39	4	1	4
100043126	0	0	3	6	0	1
100043132	0	0	0	0	0	0
100043133	70	76	52	86	53	63
100043147	4	3	2	1	1	3
100043150	0	0	0	0	0	0
100043158	0	0	0	0	0	0
100043160	6	5	5	1	2	6
100043169	0	0	0	0	0	0
100043172	20	17	15	10	13	19
100043176	3	4	0	2	0	0
100043177	0	0	0	0	0	0
100043184	8	2	7	2	7	6
100043188	0	0	0	0	0	0
100043189	47	39	54	43	58	73
100043194	0	0	0	0	0	0
100043197	0	0	0	0	0	0
100043200	0	0	0	0	0	0
100043202	0	0	0	0	0	0
100043204	0	0	0	0	0	0
100043205	0	0	0	1	0	0
100043207	0	0	0	0	0	0
100043213	0	0	0	0	0	0
100043214	0	0	0	0	0	0
100043216	0	0	0	0	0	0
100043217	0	0	0	0	0	0
100043218	0	0	0	0	0	0
100043224	0	0	0	0	0	0
100043227	0	0	0	0	0	0
100043229	0	0	0	0	0	0
100043231	0	0	0	0	0	0
100043232	0	0	0	0	0	0
100043235	0	0	0	0	0	0
100043239	0	0	0	0	0	0
100043240	1	4	2	2	0	2
100043247	0	0	0	0	0	0
100043254	0	0	0	0	0	0
100043257	31	14	14	28	23	32
100043261	0	0	0	0	0	0
100043270	0	0	0	0	0	0
100043272	309	289	477	362	242	593
100043274	0	0	0	0	0	0
100043282	0	0	0	0	0	0
100043292	0	0	0	0	0	0
100043296	0	1	0	0	0	2
100043300	0	0	0	0	0	0
100043305	3	1	1	0	0	4
100043308	0	0	1	0	0	1
100043314	0	0	0	0	0	0
100043315	0	0	0	0	0	0
100043322	0	0	0	0	0	0
100043324	149	230	163	155	199	192
100043326	0	0	0	0	0	0
100043332	114	141	231	121	122	220
100043335	0	0	0	0	0	0
100043338	0	2	0	0	0	3
100043348	0	1	1	1	1	1
100043355	0	0	0	0	0	0
100043364	0	1	1	0	0	0
100043376	0	0	0	0	0	0
100043381	0	0	4	0	0	6
100043387	68	77	103	69	64	95
100043388	0	0	0	0	0	0
100043404	0	0	0	0	0	0
100043407	0	9	5	4	4	13
100043416	0	0	0	0	0	0
100043424	328	273	81	272	315	118
100043450	0	0	0	0	0	0
100043456	0	0	0	0	0	0
100043461	0	0	0	0	0	0
100043462	52	38	60	42	63	69
100043467	0	0	0	0	0	0
100043468	116	123	217	137	121	204
100043474	0	0	0	0	2	0
100043489	74	80	80	95	57	92
100043497	0	0	0	0	0	0
100043507	0	0	1	2	0	0
100043508	423	340	297	375	353	377
100043513	0	0	0	0	0	0
100043523	0	0	0	0	0	0
100043534	0	0	0	0	0	0
100043536	0	0	0	0	0	0
100043541	0	1	0	0	0	0
100043550	0	0	0	0	0	0
100043566	0	0	0	0	0	0
100043569	0	0	0	0	0	0
100043571	24	16	6	25	24	2
100043580	15	9	21	14	9	26
100043582	1	0	0	0	0	0
100043595	0	0	0	0	0	0
100043596	0	0	0	0	0	0
100043597	2624	2598	2285	2634	2446	2281
100043600	0	0	0	0	0	1
100043604	0	0	0	0	0	0
100043609	0	0	0	0	0	0
100043614	0	0	0	0	0	0
100043617	0	0	0	0	0	0
100043625	0	0	0	0	0	0
100043627	0	0	0	0	0	0
100043636	2545	2138	1977	2512	2097	2162
100043638	0	0	0	0	0	0
100043644	0	0	0	0	0	0
100043645	0	0	0	0	0	0
100043665	0	0	0	0	0	0
100043667	0	0	0	0	0	0
100043670	1	2	0	4	3	8
100043674	3	1	2	5	2	3
100043676	15	11	6	11	7	11
100043682	3	6	0	6	1	5
100043684	0	0	0	0	0	0
100043686	0	0	0	0	0	0
100043688	0	0	0	0	0	0
100043695	0	0	0	0	2	1
100043706	0	0	1	1	0	1
100043718	50	27	51	40	29	48
100043726	0	0	0	0	0	0
100043755	36	29	53	36	49	55
100043757	0	2	1	0	0	2
100043761	13	18	50	20	13	59
100043764	0	1	4	1	1	0
100043766	38	25	25	29	36	27
100043771	31	27	26	30	22	43
100043772	39	59	66	50	50	66
100043801	0	0	0	0	0	0
100043805	0	0	0	0	1	0
100043809	0	0	0	0	0	0
100043811	0	0	0	0	0	0
100043813	580	388	539	511	436	589
100043814	0	0	0	0	0	0
100043823	33	52	34	40	38	23
100043836	0	0	2	0	0	7
100043842	0	0	0	0	0	0
100043856	0	0	0	0	0	0
100043860	0	0	0	0	0	0
100043861	0	0	0	0	0	0
100043868	0	0	0	0	0	0
100043871	0	0	0	0	0	0
100043872	5	7	8	6	1	8
100043876	33	26	29	27	24	31
100043882	7	7	3	6	5	7
100043885	0	0	0	0	0	0
100043899	0	0	0	0	0	0
100043902	0	0	0	0	0	0
100043904	0	0	0	0	0	0
100043910	0	0	0	0	0	0
100043911	182	218	165	220	184	161
100043914	0	3	1	3	2	10
100043915	4	5	9	6	1	9
100043918	0	0	0	0	0	0
100043920	0	0	0	0	0	0
100043921	0	0	0	0	0	0
100043946	0	0	0	0	0	0
100044193	42	50	41	57	36	38
100044509	10	9	16	8	4	12
100044526	0	0	0	0	0	0
100045066	42	45	18	72	55	14
100045125	0	0	0	0	0	0
100045469	0	0	0	1	0	0
100045653	0	0	0	3	0	0
100045778	2	2	2	3	5	0
100045792	0	0	0	1	0	0
100046034	0	0	0	1	0	0
100046078	0	0	0	0	0	0
100046095	0	0	0	1	0	0
100046579	17	6	18	12	12	19
100046763	0	0	0	0	0	0
100046950	0	0	0	0	0	0
100047133	0	0	1	1	0	1
100047183	116	128	71	113	94	71
100047282	1	6	1	3	2	2
100047482	0	0	0	0	0	0
100047671	0	0	0	0	1	0
100048471	0	0	0	0	0	0
100048534	25	19	35	34	17	39
100048644	0	0	0	0	0	0
100048658	3	0	4	0	1	0
100048701	0	0	2	0	0	1
100048884	0	0	0	0	0	0
100048895	33	44	54	35	34	68
100048926	2	7	3	2	4	2
100049161	0	0	0	0	0	0
100049164	21	12	15	19	8	17
100049545	0	0	0	0	0	0
100049546	0	0	0	0	0	0
100049547	0	0	0	0	0	0
100049548	0	0	0	0	0	0
100049549	0	0	0	0	0	0
100049710	0	0	0	0	0	0
100049711	0	0	0	0	0	0
100049712	0	0	0	0	0	0
100049713	0	0	0	0	0	0
100049714	0	0	0	0	0	0
100049715	0	0	0	0	0	0
100061	0	1	0	1	0	2
100066	0	0	0	0	0	0
100072	84	100	105	74	98	138
100073351	110	98	90	100	108	114
100087	242	178	378	285	206	440
100088	446	327	422	399	301	391
100090	219	233	203	184	190	186
100093700	0	0	0	0	0	0
100101484	0	0	0	0	0	0
100101486	0	0	0	0	0	0
100101491	0	0	0	0	0	0
100101806	302	222	266	287	236	335
100101807	20	11	9	19	13	15
100101919	1	3	0	1	1	1
100101940	0	0	0	0	0	0
100101942	0	0	0	0	0	0
100102	3	3	2	1	3	2
100113364	0	1	3	1	0	2
100113398	34	25	26	19	29	34
100113412	0	0	3	0	0	3
100113413	0	0	0	0	0	0
100113414	0	0	0	0	0	0
100114901	0	0	0	0	0	0
100114902	0	0	0	0	0	0
100114904	0	0	0	0	0	0
100115376	0	0	0	0	0	0
100118398	0	0	0	0	0	0
100121	1948	1954	1058	2294	1809	1120
100123473	0	0	1	0	0	0
100124293	0	0	0	0	0	0
100124294	0	0	0	0	0	0
100124295	0	0	0	0	0	0
100124296	0	0	0	0	0	0
100124335	0	0	0	0	0	0
100124336	0	0	0	0	0	0
100124338	0	0	0	0	0	0
100124339	0	0	0	0	0	0
100124340	0	0	0	0	0	0
100124341	0	0	0	0	0	0
100124342	0	0	0	0	0	0
100124343	0	0	0	0	0	0
100124344	0	0	0	0	0	0
100124345	0	0	0	0	0	0
100124346	0	0	0	0	0	0
100124347	0	0	0	0	0	0
100124348	0	0	0	0	0	0
100124349	0	0	0	0	0	0
100124351	0	0	0	0	0	0
100124352	0	0	0	0	0	0
100124354	0	0	0	0	0	0
100124355	0	0	0	0	0	0
100124356	0	0	0	0	0	0
100124357	0	0	0	0	0	0
100124358	0	0	0	0	0	0
100124359	0	0	0	0	0	0
100124360	0	0	0	0	0	0
100124361	0	0	0	0	0	0
100124362	0	0	0	0	0	0
100124363	0	0	0	0	0	0
100124364	0	0	0	0	0	0
100124365	0	0	0	0	0	0
100124366	0	0	0	0	0	0
100124367	0	0	0	0	0	0
100124368	0	0	0	0	0	0
100124369	0	0	0	0	0	0
100124370	0	0	0	0	0	0
100124371	0	0	0	0	0	0
100124372	0	0	0	0	0	0
100124387	0	0	0	0	0	0
100124388	0	0	0	0	0	0
100124390	0	0	0	0	0	0
100124391	0	0	0	0	0	0
100124392	0	0	0	0	0	0
100124393	0	0	0	0	0	0
100124396	0	0	0	1	0	0
100124397	0	0	0	0	0	0
100124398	0	0	0	0	0	0
100124399	0	0	0	0	0	0
100124431	0	0	0	0	0	0
100124432	0	0	0	0	0	0
100124433	0	0	0	0	0	0
100124437	0	0	0	0	0	0
100124438	3	3	4	2	1	3
100124439	0	0	0	0	0	0
100124440	0	0	0	0	0	0
100124441	0	0	0	0	0	0
100124442	0	0	0	0	0	0
100124447	0	0	0	0	0	0
100124449	0	0	0	0	0	0
100124450	0	0	0	0	0	0
100124451	1	0	0	0	0	0
100124452	0	0	0	0	0	0
100124453	0	0	0	0	0	0
100124456	0	0	0	0	0	0
100124457	0	0	0	0	0	0
100124458	0	0	0	0	0	0
100124459	0	0	0	0	0	0
100124460	0	0	0	0	0	0
100124461	0	0	0	0	0	0
100124462	0	0	0	0	0	0
100124463	0	0	0	0	0	0
100124464	0	0	0	0	0	0
100124466	0	0	0	0	0	0
100124467	10	17	15	16	10	8
100124468	0	0	0	0	0	0
100124469	0	0	0	0	0	0
100124470	0	0	0	0	0	0
100124471	0	0	0	0	0	0
100124473	0	0	0	0	0	0
100124474	0	0	0	0	0	0
100124476	0	0	0	0	0	0
100124478	0	0	0	0	0	0
100124479	0	0	0	0	0	0
100124480	0	0	0	0	0	0
100124481	0	0	0	0	0	0
100124484	0	0	0	0	0	0
100124487	0	0	0	0	0	0
100124488	0	0	0	0	0	0
100124489	0	0	0	0	0	0
100124491	0	0	0	0	0	0
100124492	0	0	0	0	0	0
100124493	0	0	0	0	0	0
100124494	1	0	2	2	1	0
100124495	0	0	0	0	0	0
100124496	0	0	0	0	0	0
100124624	0	0	0	0	0	0
100124625	0	0	0	0	0	0
100124626	0	0	0	0	0	0
100124627	0	0	0	0	0	0
100124642	0	0	0	0	0	0
100124643	0	0	0	0	0	0
100124649	0	0	0	0	0	0
100124659	0	0	0	0	0	0
100124660	0	0	0	0	0	0
100124661	0	0	0	0	0	0
100124671	0	0	0	0	0	0
100124672	0	0	0	0	0	0
100124673	0	0	0	0	0	0
100124674	0	0	0	0	0	0
100124675	0	0	0	0	0	0
100124677	0	0	0	0	0	0
100124678	0	0	0	0	0	0
100124679	0	0	0	0	0	0
100124680	0	0	0	0	0	0
100124681	0	0	0	0	0	0
100124682	0	0	0	0	0	0
100124684	0	0	0	0	0	0
100124685	0	0	0	0	0	0
100124686	0	0	0	0	0	0
100124688	0	0	0	0	0	0
100124689	0	0	0	0	0	0
100124699	0	0	0	0	0	0
100125246	0	0	0	0	0	0
100125247	0	0	0	0	0	0
100125248	0	0	0	0	0	0
100125249	0	0	0	0	0	0
100125250	0	0	0	0	0	0
100125251	0	0	0	0	0	0
100125252	0	0	0	0	0	0
100125253	0	0	0	0	0	0
100125254	0	0	0	0	0	0
100125255	0	0	0	0	0	0
100125256	0	0	0	0	0	0
100125257	0	0	0	0	0	0
100125258	0	0	0	0	0	0
100125259	0	0	0	0	0	0
100125261	0	0	0	0	0	0
100125262	2	0	0	0	0	0
100125263	0	0	0	0	1	0
100125339	2	0	1	2	3	1
100125586	0	0	0	0	0	0
100125594	0	0	0	0	0	0
100125929	8	14	20	12	8	11
100125931	6	15	15	5	9	9
100126034	3	4	4	8	2	0
100126203	0	0	0	0	0	0
100126224	0	0	0	0	0	0
100126226	2	1	0	0	1	4
100126227	0	0	0	0	0	0
100126229	3	4	0	6	3	7
100126242	2	9	1	3	8	9
100126243	2	0	0	0	5	4
100126244	0	0	0	0	0	0
100126269	0	0	0	0	0	0
100126431	0	0	0	0	0	0
100126432	0	0	0	0	0	0
100126433	0	0	0	0	0	0
100126434	0	0	0	0	0	0
100126451	0	0	0	0	0	0
100126452	0	0	0	0	0	0
100126454	0	0	0	0	0	0
100126456	0	0	0	0	0	0
100126457	0	0	0	0	0	0
100126458	0	0	0	0	0	0
100126459	0	0	0	0	0	0
100126460	0	0	1	0	0	3
100126462	0	0	0	0	0	0
100126463	0	0	0	0	0	0
100126464	0	0	0	0	0	0
100126465	0	0	0	0	0	0
100126466	0	0	0	0	0	0
100126469	0	0	0	0	0	0
100126471	0	0	0	0	0	0
100126692	0	0	0	0	0	0
100126765	0	0	0	0	0	0
100126766	0	0	0	0	0	0
100126768	0	0	0	0	0	0
100126773	0	0	0	0	0	0
100126774	0	0	0	0	0	0
100126775	0	0	0	0	0	0
100126776	0	0	0	0	0	0
100126777	0	0	0	0	0	0
100126778	0	0	0	0	0	0
100126779	0	0	0	0	0	0
100126824	0	0	0	0	0	0
100126874	0	0	0	0	0	0
100127111	22	7	14	9	11	15
100129	17	6	10	12	6	6
100134861	0	0	0	0	0	0
100134990	2	0	5	1	1	3
100135654	0	0	0	0	0	0
100135657	0	0	0	0	0	0
100141474	1	0	0	1	3	0
100151772	0	0	0	0	0	0
100155	0	1	1	0	0	0
100163	450	337	738	533	327	813
100165	13	10	13	9	12	16
100169	940	1042	650	906	845	834
100169865	3	13	11	8	9	7
100169866	2	1	0	3	1	0
100169868	0	0	0	0	0	0
100169874	79	143	53	71	99	69
100169878	7	7	21	10	7	13
100169889	0	0	0	0	0	0
100170401	0	0	0	0	0	0
100177	397	496	448	443	345	508
100182	2032	1558	2200	2572	1977	2259
100189605	0	0	2	0	0	0
100190765	0	0	0	0	0	0
100191037	0	0	0	0	0	0
100198	3886	3180	3690	4289	2703	4257
100201	473	557	464	350	452	594
100206	346	261	313	328	282	332
100210	345	277	256	353	299	264
100213	2479	2388	1320	1695	2322	1387
100216343	0	0	0	0	0	0
100216455	0	0	0	0	0	2
100216474	0	0	0	3	0	0
100216530	1	0	0	0	0	0
100216531	0	1	0	0	0	0
100216532	12	6	16	6	6	9
100216533	6	2	4	2	3	3
100216534	63	53	78	27	50	80
100216535	0	1	1	4	7	2
100216536	3	0	0	2	0	0
100216537	30	36	25	27	36	45
100216538	0	0	0	0	0	0
100216539	2	5	2	1	6	8
100216540	3	4	9	6	7	6
100217413	0	0	0	0	0	0
100217414	5	2	6	7	0	4
100217415	2	2	1	1	2	1
100217416	4	8	3	7	2	5
100217417	9	16	21	7	8	16
100217418	4	3	4	3	2	9
100217419	4	14	13	8	13	8
100217420	42	35	32	34	28	26
100217421	0	0	0	0	0	1
100217422	0	0	0	0	0	0
100217423	4	3	4	2	1	1
100217424	0	0	0	0	0	0
100217425	0	0	0	0	0	0
100217426	3	0	0	2	1	4
100217427	7	3	4	7	9	3
100217428	1	2	2	2	1	0
100217429	0	0	0	0	0	0
100217430	2	0	0	0	1	1
100217431	8	2	7	1	2	6
100217432	10	3	4	4	1	7
100217433	0	0	2	1	0	3
100217434	4	1	1	1	1	1
100217435	0	0	0	0	0	0
100217436	0	0	0	0	0	0
100217437	7	0	3	3	2	2
100217438	0	1	0	0	0	2
100217439	0	1	0	0	0	0
100217440	10	4	9	5	5	6
100217441	0	0	0	1	0	0
100217442	0	1	2	3	3	3
100217443	17	17	8	15	10	10
100217444	0	4	1	0	0	2
100217445	3	1	2	0	3	2
100217446	5	3	1	5	3	5
100217447	0	0	0	0	0	0
100217448	0	0	0	0	0	2
100217449	1	0	0	0	0	0
100217450	0	0	0	0	0	0
100217451	4	2	6	8	4	3
100217452	0	0	0	0	1	0
100217453	10	5	5	5	5	5
100217454	9	1	1	1	0	0
100217455	5	2	5	4	5	7
100217456	9	7	9	11	10	6
100217457	8	2	8	4	4	5
100217458	0	0	0	1	0	0
100217459	2	0	0	0	1	0
100217460	0	0	0	0	1	0
100217461	61	67	72	29	43	101
100217462	0	0	0	0	0	0
100217463	2	1	4	2	2	4
100217464	11	10	9	10	4	10
100217465	0	0	0	0	0	0
100217466	1	0	1	0	1	0
100217467	7	6	5	8	4	8
100217468	6	6	13	8	7	7
100217469	3	2	1	4	2	5
100226	2372	2424	1869	2020	2175	2129
100233175	165	152	139	142	144	133
100233207	2	2	1	1	4	0
100233208	6	4	7	11	5	7
100270707	11	7	13	10	4	3
100270744	2	0	0	1	0	0
100271704	0	0	0	0	0	0
100271841	45	47	38	30	40	36
100271882	0	0	4	0	0	0
100271928	0	0	0	0	0	0
100272219	5	3	11	6	2	3
100272221	0	0	0	1	1	2
100273	3091	3055	3250	3024	2725	3724
100286843	0	0	0	0	0	0
100294583	0	0	0	0	0	0
100294660	0	0	0	0	0	0
100302432	0	0	0	2	0	0
100302498	4	2	3	3	7	3
100302499	9	14	14	8	15	10
100302529	7	6	5	8	6	14
100302565	0	0	0	1	1	3
100302567	5	8	10	6	3	7
100302592	4	4	4	7	6	10
100302593	9	12	5	6	10	7
100302594	21	18	17	14	16	8
100302600	1	0	1	1	0	1
100302601	6	2	9	7	2	7
100302648	13	9	22	10	12	28
100302688	0	0	0	0	0	0
100302730	473	451	525	549	425	568
100302731	0	0	0	0	0	0
100303644	0	0	0	0	0	0
100303645	0	0	0	0	0	2
100303646	0	0	0	0	0	0
100303647	0	0	0	0	0	0
100303732	0	1	4	1	1	4
100303736	0	0	0	0	0	0
100303738	0	0	0	0	0	0
100303739	0	0	0	0	0	0
100303740	11	2	2	5	1	3
100303744	0	0	0	0	0	0
100303746	3	0	1	0	1	3
100303747	1	1	1	0	0	0
100303751	14	8	12	2	22	10
100306943	5	0	1	0	1	3
100306944	23	12	11	5	11	7
100306945	0	0	0	0	0	0
100306952	1	1	1	0	3	4
100306954	6	3	15	8	9	8
100306955	8	2	8	7	7	5
100306957	0	0	0	0	0	0
100310809	73	86	94	69	71	92
100310813	5	5	4	7	4	5
100310872	196	152	99	200	165	119
100312470	0	0	0	0	0	0
100312471	0	0	0	0	0	0
100312473	0	0	0	0	0	0
100312474	0	0	0	0	0	0
100312475	0	0	0	0	0	0
100312476	0	0	0	0	0	0
100312477	0	0	0	0	0	0
100312484	0	0	0	0	0	0
100312485	0	0	0	0	0	0
100312948	0	0	0	0	0	0
100312949	0	0	0	0	0	0
100312956	0	0	0	0	2	0
100312986	0	0	0	0	0	0
100312987	0	0	0	0	0	0
100313519	3	1	5	3	5	3
100313531	0	0	0	0	0	0
100313943	0	0	0	0	0	0
100316663	0	0	0	0	0	0
100316665	3	1	7	2	1	0
100316666	0	0	0	0	0	0
100316668	0	0	0	0	0	0
100316669	0	0	0	0	0	0
100316672	1	0	1	0	0	2
100316673	0	0	0	0	0	0
100316676	0	2	0	0	0	0
100316677	0	0	0	0	0	0
100316678	0	0	0	0	0	0
100316679	0	0	0	0	0	0
100316680	0	0	0	0	0	0
100316681	0	0	0	0	0	0
100316682	0	0	0	0	0	0
100316683	0	0	0	0	0	0
100316684	7	12	5	6	13	2
100316685	15	29	3	18	21	5
100316686	0	0	0	0	0	0
100316687	0	0	0	0	0	0
100316688	1	2	1	6	3	3
100316689	0	0	0	0	0	1
100316690	19	12	3	18	6	5
100316691	0	0	0	0	0	0
100316693	0	0	0	0	0	0
100316694	0	0	0	0	0	0
100316695	3	8	1	10	4	5
100316697	0	0	0	0	0	0
100316698	0	2	0	0	0	0
100316699	0	0	0	1	2	0
100316700	2	1	1	1	3	0
100316701	0	0	0	0	0	0
100316703	0	0	0	0	0	0
100316704	0	0	0	0	0	0
100316706	35	16	10	11	14	9
100316707	18	17	9	5	16	1
100316708	0	0	0	0	0	1
100316709	0	0	0	0	0	0
100316710	0	0	0	0	0	0
100316711	0	7	3	3	1	0
100316712	0	0	0	0	0	0
100316713	0	0	0	0	0	0
100316714	0	0	0	0	0	0
100316715	0	0	0	0	0	0
100316716	0	0	0	0	0	0
100316717	6	3	4	5	6	5
100316725	0	0	0	0	0	0
100316735	0	0	0	0	0	0
100316736	0	0	0	0	0	0
100316739	0	0	0	0	0	0
100316749	1	1	1	0	2	0
100316751	0	0	0	0	0	0
100316752	0	0	0	0	0	0
100316753	0	2	0	0	1	0
100316756	0	2	0	0	0	0
100316758	0	0	0	0	0	0
100316770	0	0	0	0	0	0
100316771	0	0	0	0	0	0
100316772	0	0	0	0	0	0
100316773	0	0	0	0	0	0
100316774	1	0	2	0	0	0
100316775	0	1	0	0	0	4
100316776	0	0	0	2	0	0
100316777	0	0	0	1	2	0
100316778	0	0	0	0	0	0
100316779	0	0	0	0	0	0
100316783	0	0	0	0	0	0
100316784	0	0	0	0	0	0
100316802	0	0	0	0	0	0
100316803	0	0	0	0	0	0
100316805	0	0	0	0	0	0
100316806	0	0	0	0	0	0
100316807	10	1	5	6	4	4
100316808	0	0	0	0	0	0
100316809	0	0	0	0	0	0
100316810	3	2	3	1	3	0
100316811	2	0	2	0	0	0
100316812	0	0	0	0	0	0
100316813	0	0	0	0	0	0
100316814	0	0	0	0	0	0
100316816	0	0	0	0	0	0
100316818	0	0	0	0	0	0
100316819	0	0	0	0	0	0
100316820	0	1	1	0	1	2
100316821	0	0	0	0	0	0
100316827	0	0	0	0	0	0
100316831	0	0	0	0	0	0
100316832	0	0	0	0	0	0
100316833	0	3	1	0	3	0
100316839	15	18	7	10	13	12
100316840	0	0	8	2	5	7
100316841	0	0	0	0	0	0
100316865	0	0	0	0	0	0
100316870	0	0	0	0	0	0
100316903	131	145	192	179	126	177
100316932	30	36	30	23	22	39
100317	678	526	684	758	528	774
100322896	0	0	0	0	0	0
100328588	3	6	3	3	3	3
100336	675	548	519	723	454	718
100340	7469	10156	1518	6117	9489	1800
100342	0	0	0	0	0	1
100379145	2	0	0	2	2	1
100380944	17	25	36	17	21	32
100382	167	189	8	180	133	9
100383	1233	1211	1061	1104	1148	1165
100384868	0	0	0	0	0	0
100384890	0	0	0	0	0	0
100415784	0	0	0	0	0	0
100415785	0	0	0	0	0	0
100415787	23	24	43	35	24	39
100415914	1	5	1	0	1	0
100415915	16	8	5	16	19	8
100415916	0	0	0	0	0	0
100416706	281	307	386	340	260	455
100416830	0	0	0	0	0	0
100417125	0	0	0	0	0	0
100417514	0	0	0	0	0	0
100417675	0	0	0	0	0	0
100417829	46	35	2	69	130	0
100417831	77	63	3	86	55	0
100418235	0	0	0	0	0	0
100434	723	693	1228	740	661	1449
100463512	0	0	0	0	0	0
100463519	0	0	0	0	0	0
100465	659	699	463	562	632	538
100470	0	0	0	0	0	0
100473	0	0	0	0	0	0
100494	2176	2386	1165	1732	2009	1360
100499512	0	0	0	0	0	0
100499513	0	0	0	0	0	0
100499514	3	2	1	1	4	1
100499517	0	0	0	0	0	0
100499518	0	0	0	0	0	0
100499519	0	0	0	0	0	0
100499521	0	0	0	0	0	0
100499523	0	0	0	0	0	0
100499527	0	0	0	0	0	0
100499528	0	0	0	0	0	0
100499529	0	0	1	0	0	0
100499530	0	0	0	0	0	0
100500713	5	8	5	6	9	8
100502579	4	3	1	4	3	0
100502582	0	0	0	0	1	0
100502583	2	3	0	1	1	0
100502586	2	4	6	3	2	1
100502590	0	0	0	0	0	0
100502592	0	0	0	0	0	0
100502593	1	1	4	0	0	2
100502594	4	7	1	5	3	6
100502597	0	0	0	0	0	0
100502598	5	2	3	0	6	5
100502599	0	0	0	0	0	0
100502601	0	0	0	0	0	0
100502602	0	0	0	0	0	0
100502606	1	5	2	1	1	1
100502610	0	0	0	1	1	0
100502618	1	1	0	0	0	0
100502619	9	23	28	14	13	28
100502624	1	8	3	2	2	9
100502626	6	8	10	12	7	8
100502628	0	0	0	0	0	0
100502629	0	0	0	0	0	0
100502630	43	46	55	42	26	64
100502635	1	0	0	0	0	0
100502636	0	0	0	0	0	0
100502638	0	0	0	0	0	0
100502641	0	0	0	0	0	0
100502643	0	0	0	0	0	0
100502647	0	0	0	0	0	0
100502648	0	0	0	0	0	0
100502649	0	0	0	0	0	0
100502653	10	2	10	6	7	9
100502659	0	0	0	0	0	0
100502661	0	0	0	0	0	0
100502668	5	5	3	2	1	9
100502669	0	0	0	0	0	0
100502670	28	27	7	6	22	27
100502673	103	153	56	69	89	51
100502679	0	0	0	0	0	0
100502680	0	2	1	1	1	1
100502684	0	0	0	0	0	0
100502686	0	0	1	2	0	0
100502687	0	0	0	0	0	0
100502694	14	11	11	13	17	5
100502695	4	0	5	4	1	1
100502697	1	1	3	4	2	3
100502698	917	809	1038	1113	777	1147
100502699	0	0	0	0	0	0
100502700	6	2	4	2	4	4
100502702	0	1	0	0	0	0
100502704	0	0	0	0	0	0
100502705	36	48	71	56	53	81
100502706	0	0	1	0	0	0
100502708	1	2	0	2	0	0
100502712	0	0	0	0	0	0
100502716	0	0	0	0	0	0
100502720	13	20	10	10	11	10
100502721	1	4	2	1	3	1
100502723	0	0	0	0	0	0
100502727	0	0	0	0	0	0
100502732	3	1	3	1	1	8
100502733	5	10	8	9	17	7
100502734	15	11	21	23	21	16
100502736	4	12	2	3	14	1
100502741	3	9	7	2	8	4
100502742	10	8	25	14	13	25
100502743	3	7	4	2	4	7
100502745	0	0	0	0	0	1
